feature,pearson_r,p_value,p_fdr_BH,n_samples,fisher_z,t_statistic,abs_r,neg_log10_p,sig_p_0_05,sig_p_0_01,sig_p_0_001,sig_fdr_0_05,sig_fdr_0_10
"Operative procedures - main OPCS4 (F105 - F10.5 Extraction of retained root of tooth)",0.00273628957539633,0.563647160210965,0.909090123640783,44535,0.577429862216599,0.577437066069212,0.00273628957539633,0.24899267673634,0,0,0,0,0
"Diagnoses - secondary ICD10 (J9690)",-0.00273615976364077,0.563665661219429,0.909090123640783,44535,-0.577402468347565,-0.577409671790059,0.00273615976364077,0.248978421800649,0,0,0,0,0
"Diagnoses - ICD10 (F050 - F05.0 Delirium not superimposed on dementia, so described)",0.00273610802111194,0.563673035740697,0.909090123640783,44535,0.577391549243578,0.577398752522605,0.00273610802111194,0.248972739898836,0,0,0,0,0
"Operative procedures - main OPCS4 (W541 - W54.1 Primary prosthetic replacement of articulation of bone NEC)",0.00273597291759396,0.563692291372964,0.909090123640783,44535,0.577363038666425,0.577370241518618,0.00273597291759396,0.248957904220216,0,0,0,0,0
"Diagnoses - ICD10 (M7138 - M71.38 Other bursal cyst (Other))",0.00273592000590348,0.563699832699345,0.909090123640783,44535,0.577351872837021,0.577359075522057,0.00273592000590348,0.248952094074192,0,0,0,0,0
"Diagnoses - secondary ICD10 (L84)",0.00273553637598416,0.563754511643408,0.909090123640783,44535,0.577270916318923,0.577278117792053,0.00273553637598416,0.248909969506008,0,0,0,0,0
"Diagnoses - ICD10 (I808 - I80.8 Phlebitis and thrombophlebitis of other sites)",0.00273531118117526,0.563786609950576,0.909090123640783,44535,0.577223393989001,0.577230594750774,0.00273531118117526,0.248885242926341,0,0,0,0,0
"Diagnoses - secondary ICD10 (Q613)",0.00273501608557371,0.563828672951308,0.909090123640783,44535,0.577161120659632,0.577168320489248,0.00273501608557371,0.248852842285102,0,0,0,0,0
"Diagnoses - ICD10 (Q613 - Q61.3 Polycystic kidney, unspecified)",0.00273501608557371,0.563828672951308,0.909090123640783,44535,0.577161120659632,0.577168320489248,0.00273501608557371,0.248852842285102,0,0,0,0,0
"Operative procedures - main OPCS4 (T223 - T22.3 Primary repair of femoral hernia using sutures)",-0.00273427800318807,0.563933886018056,0.909090123640783,44535,-0.577005364873539,-0.577012562371963,0.00273427800318807,0.248771808464495,0,0,0,0,0
"External causes - ICD10 (Y427 - Y42.7 Androgens and anabolic congeners)",0.00273394974117931,0.563980682548693,0.909090123640783,44535,0.576936092515799,0.576943288977512,0.00273394974117931,0.248735771204926,0,0,0,0,0
"Operative procedures - main OPCS4 (D282 - D28.2 Examination of ear under anaesthetic)",0.00273373578077806,0.564011185423526,0.909090123640783,44535,0.57689094095684,0.576898136742883,0.00273373578077806,0.24871228303874,0,0,0,0,0
"External causes - ICD10 (V139 - V13.9 Unspecified pedal cyclist injured in traffic accident)",0.00273365443243722,0.564022782910012,0.909090123640783,44535,0.576873774208315,0.576880969737464,0.00273365443243722,0.248703352945275,0,0,0,0,0
"Diagnoses - ICD10 (V139 - V13.9 Unspecified pedal cyclist injured in traffic accident)",0.00273365443243722,0.564022782910012,0.909090123640783,44535,0.576873774208315,0.576880969737464,0.00273365443243722,0.248703352945275,0,0,0,0,0
"Diagnoses - ICD10 (K622 - K62.2 Anal prolapse)",0.00273354059095859,0.564039012997583,0.909090123640783,44535,0.576849750509564,0.576856945679211,0.00273354059095859,0.248690856045727,0,0,0,0,0
"Operative procedures - main OPCS4 (T851 - T85.1 Block dissection of cervical lymph nodes)",0.0027332051966007,0.564086830618197,0.909090123640783,44535,0.576778973029282,0.576786167139845,0.0027332051966007,0.248654039357411,0,0,0,0,0
"Diagnoses - secondary ICD10 (L509)",-0.00273311571441363,0.564099588542748,0.909090123640783,44535,-0.576760089814426,-0.576767283642434,0.00273311571441363,0.248644217051205,0,0,0,0,0
"Operative procedures - main OPCS4 (S275 - S27.5 Local flap of skin to head or neck NEC)",0.00273234669775899,0.564209236834996,0.909090123640783,44535,0.576597806044159,0.576604997444123,0.00273234669775899,0.248559808160036,0,0,0,0,0
"Diagnoses - ICD10 (F322 - F32.2 Severe depressive episode without psychotic symptoms)",-0.00273226014954762,0.564221577734921,0.909090123640783,44535,-0.576579541979364,-0.576586733106077,0.00273226014954762,0.248550308978216,0,0,0,0,0
"Frequency of friend/family visits (0.0)",0.00275214364895763,0.564318573421174,0.909090123640783,43872,0.576435955235141,0.576443252861749,0.00275214364895763,0.24847565555739,0,0,0,0,0
"Diagnoses - ICD10 (N719 - N71.9 Inflammatory disease of uterus, unspecified)",0.00273149706800654,0.56433039107155,0.909090123640783,44535,0.57641851068287,0.576425699400641,0.00273149706800654,0.248466560895526,0,0,0,0,0
"Diagnoses - ICD10 (D129 - D12.9 Anus and anal canal)",0.00273137757750951,0.564347431003667,0.909090123640783,44535,0.576393294885382,0.576400483225967,0.00273137757750951,0.248453447590123,0,0,0,0,0
"Operation code (1504.0 - removal of mole/skin lesion)",-0.00273122869951478,0.564368662083894,0.909090123640783,44535,-0.576361877513635,-0.5763690653843,0.00273122869951478,0.248437109485182,0,0,0,0,0
"Diagnoses - secondary ICD10 (Z930)",0.00273068380279184,0.564446371581111,0.909090123640783,44535,0.576246889244928,0.576254075395698,0.00273068380279184,0.248377314381681,0,0,0,0,0
"Diagnoses - ICD10 (Z930 - Z93.0 Tracheostomy status)",0.00273068380279184,0.564446371581111,0.909090123640783,44535,0.576246889244928,0.576254075395698,0.00273068380279184,0.248377314381681,0,0,0,0,0
"Operative procedures - OPCS4 (T644 - T64.4 Insertion of tendon into bone NEC)",0.00273049023267796,0.56447397848535,0.909090123640783,44535,0.576206040600969,0.576213226140814,0.00273049023267796,0.248356073687109,0,0,0,0,0
"Antibiotic codes for last 3 months (1141180392.0 - cefalexin)",0.00273011255885782,0.564527844068626,0.909090123640783,44535,0.576126340986828,0.576133525334749,0.00273011255885782,0.248314632610342,0,0,0,0,0
"Mental health conditions experienced by first degree blood relatives (3.0)",0.00273000960589308,0.564542528124627,0.909090123640783,44535,0.576104615065883,0.576111799088919,0.00273000960589308,0.248303336229443,0,0,0,0,0
"Operation code (1512.0 - cone biopsy)",0.00272929977861838,0.564643774926163,0.909090123640783,44535,0.575954821893338,0.575962003676465,0.00272929977861838,0.248225455498483,0,0,0,0,0
"Treatment/medication code (1140883524.0 - cinnarizine)",0.00272866550555434,0.564734252380261,0.909090123640783,44535,0.575820972747849,0.575828152529716,0.00272866550555434,0.248155870544313,0,0,0,0,0
"Diagnoses - ICD10 (I742 - I74.2 Embolism and thrombosis of arteries of the upper extremities)",0.00272860002737632,0.564743593074462,0.909090123640783,44535,0.575807155042725,0.575814334618021,0.00272860002737632,0.248148687380934,0,0,0,0,0
"Histology of cancer tumour (8092.0)",0.00272810232870879,0.56481459398279,0.909090123640783,44535,0.575702126869692,0.575709304874814,0.00272810232870879,0.248094090277233,0,0,0,0,0
"Diagnoses - main ICD10 (M059)",0.00272682177501459,0.564997295488652,0.909090123640783,44535,0.575431894652619,0.575439068618494,0.00272682177501459,0.247953631042802,0,0,0,0,0
"Diagnoses - ICD10 (M1904 - M19.04 Primary arthrosis of other joints (Hand))",0.00272590024147307,0.565128791793068,0.909090123640783,44535,0.575237425610338,0.575244596669981,0.00272590024147307,0.247852566001832,0,0,0,0,0
"Operative procedures - secondary OPCS4 (T728 - T72.8 Other specified other operations on sheath of tendon)",0.00272502616964518,0.565253529240888,0.909090123640783,44535,0.57505297230206,0.5750601406056,0.00272502616964518,0.247756717394707,0,0,0,0,0
"Operative procedures - OPCS4 (R348 - R34.8 Other specified other obstetric operations)",0.00272473687186885,0.565294817396623,0.909090123640783,44535,0.574991922477477,0.574999089868923,0.00272473687186885,0.247724996118452,0,0,0,0,0
"Diagnoses - secondary ICD10 (H218)",0.002724465621927,0.565333531108336,0.909090123640783,44535,0.574934681244768,0.574941847781043,0.002724465621927,0.247695254866342,0,0,0,0,0
"Operative procedures - OPCS4 (W819 - W81.9 Unspecified other open operations on joint)",0.00272410846801912,0.565384507268612,0.909090123640783,44535,0.574859311901722,0.574866477312062,0.00272410846801912,0.247656096270866,0,0,0,0,0
"Diagnoses - main ICD10 (J358)",-0.00272409790685847,0.565386014684363,0.909090123640783,44535,-0.57485708320501,-0.574864248582059,0.00272409790685847,0.247654938366004,0,0,0,0,0
"Operative procedures - main OPCS4 (V671 - V67.1 Primary posterior lumbar medial facetectomy)",0.00272403472147111,0.56539503330242,0.909090123640783,44535,0.57484374934242,0.574850914520287,0.00272403472147111,0.247648010878028,0,0,0,0,0
"Treatment/medication code (1140883706.0 - nedocromil)",0.00272333292744486,0.565495206874023,0.909090123640783,44535,0.574695651412129,0.574702814377857,0.00272333292744486,0.247571071794202,0,0,0,0,0
"Operative procedures - OPCS4 (T302 - T30.2 Reopening of abdomen and re-exploration of intra-abdominal operation site NEC)",0.00272333207064249,0.565495329178583,0.909090123640783,44535,0.574695470603179,0.574702633566184,0.00272333207064249,0.247570977865572,0,0,0,0,0
"Operative procedures - main OPCS4 (W861 - W86.1 Endoscopic removal of loose body from joint NEC)",0.00272313275697898,0.565523780624319,0.909090123640783,44535,0.574653409913191,0.574660572247989,0.00272313275697898,0.2475491280033,0,0,0,0,0
"Diagnoses - ICD10 (V199 - V19.9 Pedal cyclist [any] injured in unspecified traffic accident)",0.00272261908308152,0.565597109248917,0.909090123640783,44535,0.574545010528357,0.574552171244234,0.00272261908308152,0.247492818872494,0,0,0,0,0
"Diagnoses - ICD10 (D471 - D47.1 Chronic myeloproliferative disease)",0.00272244620452781,0.565621789253619,0.909090123640783,44535,0.5745085283771,0.57451568854813,0.00272244620452781,0.24747386871197,0,0,0,0,0
"Diagnoses - ICD10 (H71 - H71 Cholesteatoma of middle ear)",0.00272221386627787,0.565654958491943,0.909090123640783,44535,0.574459498587145,0.57446665802601,0.00272221386627787,0.247448401526852,0,0,0,0,0
"Operative procedures - secondary OPCS4 (Z692 - Z69.2 Tuberosity of humerus)",0.00272203817383038,0.565680041442304,0.909090123640783,44535,0.574422422626635,0.57442958151183,0.00272203817383038,0.247429143947207,0,0,0,0,0
"Diagnoses - ICD10 (L608 - L60.8 Other nail disorders)",0.00272200494918057,0.565684784860738,0.909090123640783,44535,0.574415411307567,0.574422570088082,0.00272200494918057,0.247425502256386,0,0,0,0,0
"Diagnoses - secondary ICD10 (Z225)",0.00272070221517772,0.565870788710564,0.909090123640783,44535,0.574140498441601,0.574147653117458,0.00272070221517772,0.24728272456485,0,0,0,0,0
"Diagnoses - ICD10 (Z225 - Z22.5 Carrier of viral hepatitis)",0.00272070221517772,0.565870788710564,0.909090123640783,44535,0.574140498441601,0.574147653117458,0.00272070221517772,0.24728272456485,0,0,0,0,0
"Operative procedures - main OPCS4 (C712 - C71.2 Phacoemulsification of lens)",-0.00272068486397529,0.565873266306591,0.909090123640783,44535,-0.574136836858532,-0.574143991479722,0.00272068486397529,0.24728082306375,0,0,0,0,0
"Operative procedures - secondary OPCS4 (O162 - O16.2 Spine NEC)",0.0027205224368958,0.565896459688771,0.909090123640783,44535,0.574102560257438,0.57410971436692,0.0027205224368958,0.247263023050783,0,0,0,0,0
"Diagnoses - secondary ICD10 (I491)",0.00272029471883453,0.565928976907325,0.909090123640783,44535,0.574054505455451,0.574061658847573,0.00272029471883453,0.247238068586726,0,0,0,0,0
"Operative procedures - OPCS4 (P237 - P23.7 Posterior colporrhaphy with mesh reinforcement)",0.0027202433710698,0.565936309284482,0.909090123640783,44535,0.57404366965855,0.574050822888911,0.0027202433710698,0.247232441749367,0,0,0,0,0
"Operative procedures - main OPCS3 (801 - 801 Joint puncture)",0.00271972832963336,0.566009858885562,0.909090123640783,44535,0.573934981686952,0.573942133294901,0.00271972832963336,0.247176004108005,0,0,0,0,0
"Operative procedures - main OPCS4 (S352 - S35.2 Meshed split autograft of skin NEC)",0.00271941343320332,0.566054829385471,0.909090123640783,44535,0.57386852984103,0.573875680457132,0.00271941343320332,0.247141500002062,0,0,0,0,0
"Diagnoses - main ICD10 (I201)",0.00271910988258867,0.566098181207768,0.909090123640783,44535,0.573804472275691,0.573811621935743,0.00271910988258867,0.247108240439022,0,0,0,0,0
"Operative procedures - OPCS4 (X961 - X96.1 Immunoglobulins Band 1)",0.00271837285675625,0.566203446768956,0.909090123640783,44535,0.573648939465033,0.573656086803969,0.00271837285675625,0.247027491191012,0,0,0,0,0
"Operative procedures - main OPCS4 (H151 - H15.1 Loop colostomy)",0.00271828493785835,0.566216004394302,0.909090123640783,44535,0.5736303861489,0.573637533210969,0.00271828493785835,0.247017859234605,0,0,0,0,0
"Diagnoses - ICD10 (S602 - S60.2 Contusion of other parts of wrist and hand)",0.00271784047578097,0.566279489813492,0.909090123640783,44535,0.573536592372858,0.573543738035344,0.00271784047578097,0.246969167884564,0,0,0,0,0
"Diagnoses - secondary ICD10 (M9426)",0.00271783393436262,0.566280424192467,0.909090123640783,44535,0.573535211952868,0.573542357594778,0.00271783393436262,0.246968451285595,0,0,0,0,0
"Diagnoses - ICD10 (M9426 - M94.26 Chondromalacia (Lower leg))",0.00271783393436262,0.566280424192467,0.909090123640783,44535,0.573535211952868,0.573542357594778,0.00271783393436262,0.246968451285595,0,0,0,0,0
"Aide-memoire completed (0.0)",0.00271786633891422,0.56632374646983,0.909090123640783,44524,0.573471209552239,0.573478356004434,0.00271786633891422,0.246935227629002,0,0,0,0,0
"Diagnoses - secondary ICD10 (L890)",0.00271742024742806,0.566339516912583,0.909090123640783,44535,0.573447912582301,0.573455056921632,0.00271742024742806,0.246923133979482,0,0,0,0,0
"Diagnoses - ICD10 (L890 - L89.0 Stage I decubitus ulcer and pressure area)",0.00271742024742806,0.566339516912583,0.909090123640783,44535,0.573447912582301,0.573455056921632,0.00271742024742806,0.246923133979482,0,0,0,0,0
"Diagnoses - secondary ICD10 (D375)",0.00271695649446662,0.566405764784066,0.909090123640783,44535,0.573350047897284,0.573357190776536,0.00271695649446662,0.246872335118484,0,0,0,0,0
"Diagnoses - main ICD10 (E668)",0.00271645167924611,0.566477882692121,0.909090123640783,44535,0.573243517941643,0.573250659231662,0.00271645167924611,0.246817041868155,0,0,0,0,0
"Diagnoses - secondary ICD10 (M8090)",0.00271608011044103,0.56653096782962,0.909090123640783,44535,0.57316510666039,0.573172246780763,0.00271608011044103,0.246776345659483,0,0,0,0,0
"Diagnoses - main ICD10 (M1992)",0.00271591915314508,0.566553964150227,0.909090123640783,44535,0.573131140225095,0.573138279838797,0.00271591915314508,0.246758717369029,0,0,0,0,0
"Diagnoses - main ICD10 (O320)",0.00271550002432824,0.566613848100757,0.909090123640783,44535,0.57304269246791,0.573049830762416,0.00271550002432824,0.246712815484043,0,0,0,0,0
"Operative procedures - main OPCS4 (B283 - B28.3 Excision of lesion of breast NEC)",-0.00271510075363488,0.566670897601149,0.909090123640783,44535,-0.572958435323523,-0.572965572361377,0.00271510075363488,0.246669090756731,0,0,0,0,0
"Diagnoses - secondary ICD10 (I839)",-0.00271507207381395,0.566674995602366,0.909090123640783,44535,-0.572952383089179,-0.572959520036751,0.00271507207381395,0.246665950075097,0,0,0,0,0
"Treatment/medication code (1140882374.0 - co-amoxiclav)",0.00271505552849697,0.566677359735484,0.909090123640783,44535,0.572948891570283,0.572956028465811,0.00271505552849697,0.246664138229094,0,0,0,0,0
"Operative procedures - secondary OPCS4 (G693 - G69.3 Ileectomy and anastomosis of ileum to ileum)",0.00271485997032226,0.566705303079567,0.909090123640783,44535,0.572907623394068,0.572914759674138,0.00271485997032226,0.246642723325652,0,0,0,0,0
"Diagnoses - main ICD10 (D377)",0.00271439200039331,0.566772174072053,0.909090123640783,44535,0.572808868813817,0.572816003621199,0.00271439200039331,0.246591479778859,0,0,0,0,0
"Diagnoses - main ICD10 (K641)",-0.00271411845312468,0.566811264611923,0.909090123640783,44535,-0.572751142784907,-0.572758276731521,0.00271411845312468,0.246561527319803,0,0,0,0,0
"Operation code (1595.0 - removal of squamous cell carcinoma (scc))",-0.00271366561194495,0.566875979508676,0.909090123640783,44535,-0.57265558078896,-0.5726627133107,0.00271366561194495,0.246511945174934,0,0,0,0,0
"Diagnoses - ICD10 (S564 - S56.4 Injury of extensor muscle and tendon of other finger(s) at forearm level)",0.00271302028682471,0.566968208134229,0.909090123640783,44535,0.572519399365764,0.572526529857169,0.00271302028682471,0.246441292816036,0,0,0,0,0
"Ever contemplated self-harm (0.0)",-0.00311746837206734,0.566982946522669,0.909090123640783,33727,-0.572496720658602,-0.572506135899628,0.00311746837206734,0.246430003439513,0,0,0,0,0
"Operative procedures - secondary OPCS4 (T368 - T36.8 Other specified operations on omentum)",0.00271265740066811,0.567020074284904,0.909090123640783,44535,0.57244282036461,0.5724499497144,0.00271265740066811,0.246401565451299,0,0,0,0,0
"Operative procedures - OPCS4 (T368 - T36.8 Other specified operations on omentum)",0.00271265740066811,0.567020074284904,0.909090123640783,44535,0.57244282036461,0.5724499497144,0.00271265740066811,0.246401565451299,0,0,0,0,0
"Operative procedures - OPCS4 (E499 - E49.9 Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract)",-0.00271229208168498,0.567072290448218,0.909090123640783,44535,-0.572365727969997,-0.572372856170617,0.00271229208168498,0.246361573661716,0,0,0,0,0
"Number of days/week of moderate physical activity 10+ minutes (2.0)",0.00275180032667836,0.567132549523711,0.909090123640783,43252,0.572276680284257,0.572284018578423,0.00275180032667836,0.24631542647018,0,0,0,0,0
"Operative procedures - secondary OPCS4 (Z101 - Z10.1 Femoral nerve)",0.00271169535305682,0.567157587657632,0.909090123640783,44535,0.572239801749708,0.57224692807335,0.00271169535305682,0.246296253380254,0,0,0,0,0
"Diagnoses - ICD10 (I500 - I50.0 Congestive heart failure)",-0.00271144899841797,0.567192803720595,0.909090123640783,44535,-0.5721878141175,-0.572194939666305,0.00271144899841797,0.24626928791713,0,0,0,0,0
"Diagnoses - secondary ICD10 (N301)",0.00271080430756729,0.567284966364633,0.909090123640783,44535,0.572051766544327,0.572058890065618,0.00271080430756729,0.246198725533473,0,0,0,0,0
"Diagnoses - ICD10 (S618 - S61.8 Open wound of other parts of wrist and hand)",0.00271068854333671,0.567301516354929,0.909090123640783,44535,0.572027337094814,0.572034460252044,0.00271068854333671,0.246186055596768,0,0,0,0,0
"Behaviour of cancer tumour (0.0)",-0.00271066374019663,0.567305062313886,0.909090123640783,44535,-0.572022102947298,-0.572029226026542,0.00271066374019663,0.246183341016336,0,0,0,0,0
"Diagnoses - ICD10 (S911 - S91.1 Open wound of toe(s) without damage to nail)",0.00271023387775641,0.567366518903325,0.909090123640783,44535,0.57193139010174,0.571938511829252,0.00271023387775641,0.246136296112528,0,0,0,0,0
"Operative procedures - main OPCS4 (C131 - C13.1 Blepharoplasty of both eyelids)",-0.00271022497960096,0.567367791088832,0.909090123640783,44535,-0.571929512345211,-0.571936634044752,0.00271022497960096,0.246135322310748,0,0,0,0,0
"Diagnoses - main ICD10 (M7046)",0.00270955752541259,0.567463222125528,0.909090123640783,44535,0.571788661080107,0.571795780681009,0.00270955752541259,0.246062280294351,0,0,0,0,0
"Diagnoses - secondary ICD10 (D120)",-0.00270791489208668,0.567698114722045,0.909090123640783,44535,-0.571442020090142,-0.571449134527299,0.00270791489208668,0.245882548027841,0,0,0,0,0
"Operative procedures - secondary OPCS4 (G199 - G19.9 Unspecified diagnostic endoscopic examination of oesophagus using rigid oesophagoscope)",0.00270681854260553,0.567854915942818,0.909090123640783,44535,0.571210660077713,0.571217771069283,0.00270681854260553,0.245762610158748,0,0,0,0,0
"Operative procedures - OPCS4 (W918 - W91.8 Other specified other manipulation of joint)",0.00270679725402167,0.567857960866794,0.909090123640783,44535,0.571206167598706,0.571213278523393,0.00270679725402167,0.24576028141227,0,0,0,0,0
"Diagnoses - ICD10 (M254 - M25.4 Effusion of joint)",-0.00270611595021124,0.56795541244746,0.909090123640783,44535,-0.571062393683589,-0.571069502467412,0.00270611595021124,0.24568575740184,0,0,0,0,0
"Operative procedures - main OPCS4 (P058 - P05.8 Other specified excision of vulva)",0.0027054561938095,0.568049789579435,0.909090123640783,44535,0.570923166867122,0.570930273578066,0.0027054561938095,0.245613596697548,0,0,0,0,0
"Number of times 'clear' was pressed (left) (2.12)",0.00276197708188352,0.568163137964425,0.909090123640783,42706,0.570755845604454,0.570763254102158,0.00276197708188352,0.24552694642786,0,0,0,0,0
"Operative procedures - secondary OPCS4 (Y331 - Y33.1 Acupuncture of organ NOC)",-0.00270417699116375,0.568232798910562,0.909090123640783,44535,-0.570653219791837,-0.570660322484382,0.00270417699116375,0.245473702019697,0,0,0,0,0
"Diagnoses - main ICD10 (M755)",0.00270370378358239,0.568300505573096,0.909090123640783,44535,0.570553359928048,0.570560461134311,0.00270370378358239,0.245421957596818,0,0,0,0,0
"Operative procedures - secondary OPCS4 (Y764 - Y76.4 Endoscopic ultrasonic approach to other body cavity)",0.00270338137462263,0.568346638139587,0.909090123640783,44535,0.570485322736725,0.570492422930442,0.00270338137462263,0.245386704582398,0,0,0,0,0
"Treatment/medication code (1141185316.0 - travoprost)",-0.00270214367499901,0.56852375363242,0.909090123640783,44535,-0.570224133947857,-0.570231230254995,0.00270214367499901,0.245251385231351,0,0,0,0,0
"Diagnoses - main ICD10 (M6596)",0.00270201314649128,0.568542433871119,0.909090123640783,44535,0.57019658882942,0.570203684726728,0.00270201314649128,0.245237115658168,0,0,0,0,0
"Diagnoses - main ICD10 (K253)",0.00270129066638836,0.568645834986987,0.909090123640783,44535,0.570044125583632,0.570051219212691,0.00270129066638836,0.245158137470655,0,0,0,0,0
"Operative procedures - OPCS4 (L883 - L88.3 Percutaneous transluminal laser ablation of varicose vein of leg NEC)",0.00270027732918106,0.568790878618068,0.909090123640783,44535,0.569830283460707,0.569837373908863,0.00270027732918106,0.245047376760715,0,0,0,0,0
"Diagnoses - ICD10 (M859 - M85.9 Disorder of bone density and structure, unspecified)",0.00269980146707425,0.568858997056682,0.909090123640783,44535,0.569729863420859,0.569736952375475,0.00269980146707425,0.244995368734918,0,0,0,0,0
"Diagnoses - ICD10 (N925 - N92.5 Other specified irregular menstruation)",0.00269909384705384,0.568960298251866,0.909090123640783,44535,0.569580536064479,0.56958762279838,0.00269909384705384,0.244918037386475,0,0,0,0,0
"Operative procedures - secondary OPCS4 (Z895 - Z89.5 Thumb NEC)",-0.00269896765271833,0.568978364837446,0.909090123640783,44535,-0.569553905576459,-0.569560991914366,0.00269896765271833,0.244904247155632,0,0,0,0,0
"Operative procedures - main OPCS4 (M459 - M45.9 Unspecified diagnostic endoscopic examination of bladder)",-0.0026981297092548,0.569098335787941,0.909090123640783,44535,-0.569377076377162,-0.569384160085815,0.0026981297092548,0.24481268439549,0,0,0,0,0
"Diagnoses - main ICD10 (N739)",0.00269792423512859,0.56912775599667,0.909090123640783,44535,0.569333715665283,0.56934079872925,0.00269792423512859,0.244790233611058,0,0,0,0,0
"Diagnoses - ICD10 (M2581 - M25.81 Other specified joint disorders (Shoulder region))",0.00269757692153774,0.569177486723512,0.909090123640783,44535,0.569260422911571,0.569267504885899,0.00269757692153774,0.244752286354994,0,0,0,0,0
"Diagnoses - ICD10 (N896 - N89.6 Tight hymenal ring)",0.00269749912558604,0.569188626362487,0.909090123640783,44535,0.569244005818559,0.569251087548835,0.00269749912558604,0.244743786657609,0,0,0,0,0
"Operative procedures - secondary OPCS4 (W771 - W77.1 Repair of capsule of joint for stabilisation of joint NEC)",0.00269739840312592,0.569203049013642,0.909090123640783,44535,0.56922275059951,0.569229832013807,0.00269739840312592,0.244732782223991,0,0,0,0,0
"Operative procedures - OPCS4 (S668 - S66.8 Other specified other operations on nail bed)",0.0026972440173173,0.569225156166054,0.909090123640783,44535,0.569190170932822,0.569197251862809,0.0026972440173173,0.244715915083383,0,0,0,0,0
"Diagnoses - secondary ICD9 (V587)",0.00269621436725205,0.569372606567335,0.909090123640783,44535,0.568972886351312,0.568979964051581,0.00269621436725205,0.244603431293085,0,0,0,0,0
"Diagnoses - secondary ICD10 (T920)",0.00269545704986015,0.569481069371729,0.909090123640783,44535,0.568813071480889,0.568820146806038,0.00269545704986015,0.244520708115248,0,0,0,0,0
"Diagnoses - ICD10 (T920 - T92.0 Sequelae of open wound of upper limb)",0.00269545704986015,0.569481069371729,0.909090123640783,44535,0.568813071480889,0.568820146806038,0.00269545704986015,0.244520708115248,0,0,0,0,0
"Type of cancer: ICD10 (C250 - C25.0 Head of pancreas)",0.00269538393394834,0.569491541535989,0.909090123640783,44535,0.568797642005653,0.56880471710151,0.00269538393394834,0.244512721965083,0,0,0,0,0
"Operative procedures - main OPCS4 (R324 - R32.4 Repair of minor obstetric laceration)",0.00269464635097142,0.569597188387481,0.909090123640783,44535,0.568641991642111,0.568649064425088,0.00269464635097142,0.244432163105076,0,0,0,0,0
"Operative procedures - secondary OPCS4 (F421 - F42.1 Biopsy of lesion of mouth NEC)",0.00269458542077228,0.56960591607281,0.909090123640783,44535,0.568629133688596,0.568636206280531,0.00269458542077228,0.244425508654148,0,0,0,0,0
"Diagnoses - secondary ICD10 (I440)",-0.0026943535306558,0.569639132762589,0.909090123640783,44535,-0.568580198474596,-0.568587270339442,0.0026943535306558,0.24440018341776,0,0,0,0,0
"Diagnoses - secondary ICD10 (R221)",0.00269432044398942,0.569643872278964,0.909090123640783,44535,0.568573216274893,0.568580288036014,0.00269432044398942,0.244396570012137,0,0,0,0,0
"Operation code (1453.0 - splenectomy)",0.00269357926084051,0.569750048367831,0.909090123640783,44535,0.56841680617661,0.568423875614007,0.00269357926084051,0.244315629278993,0,0,0,0,0
"Diagnoses - ICD10 (L814 - L81.4 Other melanin hyperpigmentation)",-0.00269252898775518,0.569900518423762,0.909090123640783,44535,-0.568195169573092,-0.568202235718256,0.00269252898775518,0.244200947959532,0,0,0,0,0
"Operative procedures - secondary OPCS4 (T625 - T62.5 Injection into bursa)",0.00269209993627645,0.569961993031781,0.909090123640783,44535,0.568104627871667,0.568111692672091,0.00269209993627645,0.244154103567691,0,0,0,0,0
"Diagnoses - secondary ICD10 (S509)",0.00269194830808202,0.569983719115337,0.909090123640783,44535,0.568072630138613,0.568079694463819,0.00269194830808202,0.244137549238652,0,0,0,0,0
"Diagnoses - secondary ICD10 (N62)",0.00269159180170832,0.570034802775545,0.909090123640783,44535,0.56799739745639,0.568004460664357,0.00269159180170832,0.24409862820126,0,0,0,0,0
"FI5 : family relationship calculation (2.0)",0.00309475257557057,0.57004057176324,0.909090123640783,33687,0.567987984957801,0.567997322689462,0.00309475257557057,0.24409423298393,0,0,0,0,0
"Diagnoses - main ICD10 (T812)",0.00269150762659279,0.570046864513804,0.909090123640783,44535,0.56797963418431,0.567986697128507,0.00269150762659279,0.244089438778224,0,0,0,0,0
"Sex inference X probe-intensity (0.0)",-0.00272602695073791,0.570061604332572,0.909090123640783,43411,-0.567957853457108,-0.567965098955524,0.00272602695073791,0.244078209281855,0,0,0,0,0
"Treatment/medication code (1140865338.0 - alverine citrate+sterculia 0.5%/62% granules)",0.0026910748730093,0.570108877165869,0.909090123640783,44535,0.567888311237147,0.567895372825232,0.0026910748730093,0.244042196543428,0,0,0,0,0
"Operative procedures - secondary OPCS4 (T744 - T74.4 Injection of therapeutic substance into tendon NEC)",0.00269104186023295,0.570113607957313,0.909090123640783,44535,0.567881344630431,0.567888406115057,0.00269104186023295,0.244038592761453,0,0,0,0,0
"Diagnoses - ICD10 (M159 - M15.9 Polyarthrosis, unspecified)",-0.00269030395843346,0.570219355523712,0.909090123640783,44535,-0.567725626990143,-0.567732686162737,0.00269030395843346,0.243958045086057,0,0,0,0,0
"Diagnoses - main ICD10 (Q828)",0.00269002678063795,0.570259079860664,0.909090123640783,44535,0.567667134827424,0.567674193131615,0.00269002678063795,0.243927791010561,0,0,0,0,0
